Algorithm	Subject	Run	PreparationTime	SelectionTime	FaultDetectionLoss	TestSuiteReduction	FirstFaultyTest
ART-F	flex_v3	41	0	743.448955	0	0.0044776119	1
ART-F	flex_v3	42	0	746.960642	0	0.0029850746	1
ART-F	flex_v3	43	0	684.924023	0	0.047761194	2
ART-F	flex_v3	44	0	747.135492	0	0.0059701493	2
ART-F	flex_v3	45	0	751.230165	0	0.0014925373	1
ART-F	flex_v3	46	0	718.986556	0	0.023880597	1
ART-F	flex_v3	47	0	745.936197	0	0.0014925373	3
ART-F	flex_v3	48	0	635.867814	0	0.0746268657	1
ART-F	flex_v3	49	0	710.506745	0	0.0343283582	2
ART-F	flex_v3	50	0	704.777308	0	0.0313432836	1
ART-F	grep_v3	1	0	749.686909	0	0.0061804697	1
ART-F	grep_v3	2	0	719.607395	0	0.0111248455	1
ART-F	grep_v3	3	0	720.933567	0	0.0049443758	1
ART-F	grep_v3	4	0	696.221208	0	0	1
ART-F	grep_v3	5	0	692.106546	0	0.0037082818	2
ART-F	grep_v3	6	0	686.148551	0	0.0086526576	1
ART-F	grep_v3	7	0	649.318098	0	0.0284301607	1
ART-F	grep_v3	8	0	630.316298	0	0.0370828183	2
ART-F	grep_v3	9	0	670.216497	0	0.0098887515	1
ART-F	grep_v3	10	0	609.540302	0	0.044499382	1
ART-F	grep_v3	11	0	657.345739	0	0.0098887515	1
ART-F	grep_v3	12	0	645.122833	0	0.0086526576	1
ART-F	grep_v3	13	0	592.078781	0	0.0197775031	1
ART-F	grep_v3	14	0	593.7696	0	0.0259579728	3
ART-F	grep_v3	15	0	611.251501	0	0.0098887515	1
ART-F	grep_v3	16	0	616.21537	0	0.0037082818	2
ART-F	grep_v3	17	0	584.289861	0	0.0321384425	2
ART-F	grep_v3	18	0	598.287843	0	0.0185414091	1
ART-F	grep_v3	19	0	618.531362	0	0.0074165637	1
ART-F	grep_v3	20	0	599.173865	0	0.021013597	2
ART-F	grep_v3	21	0	550.765226	0	0.0556242274	2
ART-F	grep_v3	22	0	611.037131	0	0.0247218789	1
ART-F	grep_v3	23	0	645.727492	0	0.0049443758	1
ART-F	grep_v3	24	0	626.610704	0	0.0197775031	1
ART-F	grep_v3	25	0	637.718313	0	0.0111248455	1
ART-F	grep_v3	26	0	648.349964	0	0.0037082818	1
ART-F	grep_v3	27	0	619.039241	0	0.021013597	1
ART-F	grep_v3	28	0	671.340244	0	0.0111248455	1
ART-F	grep_v3	29	0	646.090476	0	0.0618046972	1
ART-F	grep_v3	30	0	676.370821	0	0.0284301607	2
ART-F	grep_v3	31	0	699.620907	0	0.0037082818	1
ART-F	grep_v3	32	0	705.469616	0	0.0061804697	1
ART-F	grep_v3	33	0	697.130661	0	0	1
ART-F	grep_v3	34	0	694.906665	0	0.0037082818	1
ART-F	grep_v3	35	0	697.906937	0	0.0012360939	1
ART-F	grep_v3	36	0	702.283534	0	0.0024721879	1
ART-F	grep_v3	37	0	692.089915	0	0.0024721879	1
ART-F	grep_v3	38	0	593.995325	0	0.0716934487	1
ART-F	grep_v3	39	0	665.829193	0	0.021013597	1
ART-F	grep_v3	40	0	682.091866	0	0.0173053152	1
ART-F	grep_v3	41	0	680.908092	0	0.0135970334	1
