Algorithm	Subject	Run	ReductionPercentage	PreparationTime	SelectionTime	FaultDetectionLoss	FirstFaultyTest
ART-D	chart_v1	16	5	0	0.443061	1	-1
ART-D	chart_v1	17	5	0	0.533849	1	-1
ART-D	chart_v1	18	5	0	0.690162	1	-1
ART-D	chart_v1	19	5	0	0.526843	1	-1
ART-D	chart_v1	20	5	0	0.936324	1	-1
ART-D	chart_v1	21	5	0	0.466844	1	-1
ART-D	chart_v1	22	5	0	1.016486	1	-1
ART-D	chart_v1	23	5	0	0.457587	1	-1
ART-D	chart_v1	24	5	0	0.475589	1	-1
ART-D	chart_v1	25	5	0	0.679684	1	-1
ART-D	chart_v1	26	5	0	0.766199	1	-1
ART-D	chart_v1	27	5	0	0.327166	1	-1
ART-D	chart_v1	28	5	0	0.7403	1	-1
ART-D	chart_v1	29	5	0	0.409661	1	-1
ART-D	chart_v1	30	5	0	0.480198	1	-1
ART-D	chart_v1	31	5	0	0.557588	1	-1
ART-D	chart_v1	32	5	0	0.719274	1	-1
ART-D	chart_v1	33	5	0	0.229074	1	-1
ART-D	chart_v1	34	5	0	0.615132	1	-1
ART-D	chart_v1	35	5	0	0.36907	1	-1
ART-D	chart_v1	36	5	0	0.669188	1	-1
ART-D	chart_v1	37	5	0	0.299364	1	-1
ART-D	chart_v1	38	5	0	0.63883	1	-1
ART-D	chart_v1	39	5	0	0.540108	1	-1
ART-D	chart_v1	40	5	0	0.976571	1	-1
ART-D	chart_v1	41	5	0	0.419451	1	-1
ART-D	chart_v1	42	5	0	0.877062	1	-1
ART-D	chart_v1	43	5	0	0.984983	1	-1
ART-D	chart_v1	44	5	0	0.755309	1	-1
ART-D	chart_v1	45	5	0	0.759735	1	-1
ART-D	chart_v1	46	5	0	0.63954	1	-1
ART-D	chart_v1	47	5	0	0.744339	1	-1
ART-D	chart_v1	48	5	0	0.370567	1	-1
ART-D	chart_v1	49	5	0	0.854099	1	-1
ART-D	chart_v1	50	5	0	0.855086	1	-1
ART-D	chart_v1	1	6	0	1.677125	1	-1
ART-D	chart_v1	2	6	0	0.615544	1	-1
ART-D	chart_v1	3	6	0	1.457003	1	-1
ART-D	chart_v1	4	6	0	1.950962	1	-1
ART-D	chart_v1	5	6	0	1.555743	1	-1
ART-D	chart_v1	6	6	0	1.427162	1	-1
ART-D	chart_v1	7	6	0	1.287295	1	-1
ART-D	chart_v1	8	6	0	0.708282	1	-1
ART-D	chart_v1	9	6	0	0.590437	1	-1
ART-D	chart_v1	10	6	0	0.877925	1	-1
ART-D	chart_v1	11	6	0	0.792933	1	-1
ART-D	chart_v1	12	6	0	0.625728	1	-1
ART-D	chart_v1	13	6	0	0.881124	1	-1
ART-D	chart_v1	14	6	0	0.949496	1	-1
ART-D	chart_v1	15	6	0	1.324534	1	-1
ART-D	chart_v1	16	6	0	0.735639	1	-1
ART-D	chart_v1	17	6	0	1.107628	1	-1
ART-D	chart_v1	18	6	0	0.791294	1	-1
ART-D	chart_v1	19	6	0	0.913061	1	-1
ART-D	chart_v1	20	6	0	0.453736	1	-1
ART-D	chart_v1	21	6	0	0.74131	1	-1
ART-D	chart_v1	22	6	0	0.522575	1	-1
ART-D	chart_v1	23	6	0	0.564058	1	-1
ART-D	chart_v1	24	6	0	2.097626	1	-1
ART-D	chart_v1	25	6	0	0.503328	1	-1
ART-D	chart_v1	26	6	0	1.254239	1	-1
ART-D	chart_v1	27	6	0	1.207513	1	-1
ART-D	chart_v1	28	6	0	0.40851	1	-1
ART-D	chart_v1	29	6	0	0.667297	1	-1
ART-D	chart_v1	30	6	0	0.505686	1	-1
ART-D	chart_v1	31	6	0	0.583311	1	-1
ART-D	chart_v1	32	6	0	1.278452	1	-1
ART-D	chart_v1	33	6	0	1.778461	1	-1
ART-D	chart_v1	34	6	0	0.341858	1	-1
ART-D	chart_v1	35	6	0	1.342539	1	-1
ART-D	chart_v1	36	6	0	0.759323	1	-1
ART-D	chart_v1	37	6	0	0.274719	1	-1
ART-D	chart_v1	38	6	0	1.643009	1	-1
ART-D	chart_v1	39	6	0	0.790363	1	-1
ART-D	chart_v1	40	6	0	1.615012	1	-1
ART-D	chart_v1	41	6	0	0.947662	1	-1
ART-D	chart_v1	42	6	0	0.587512	1	-1
ART-D	chart_v1	43	6	0	1.959108	1	-1
ART-D	chart_v1	44	6	0	0.500338	1	-1
ART-D	chart_v1	45	6	0	0.503649	1	-1
ART-D	chart_v1	46	6	0	0.571312	1	-1
ART-D	chart_v1	47	6	0	0.597789	1	-1
ART-D	chart_v1	48	6	0	1.227146	1	-1
ART-D	chart_v1	49	6	0	0.867803	1	-1
